Results Scores for CC,Ground Truth Labels
-0.3113309442996979,5.13889
-0.43533650040626526,4.56757
-0.3255431354045868,5.91667
-0.4095051884651184,5.68571
-0.4554823040962219,4.83784
-0.5232821106910706,4.7714300000000005
-0.6041678190231323,3.91667
-0.29643750190734863,5.97222
-0.32775384187698364,5.59459
-0.3709785044193268,4.82857
-0.4200749695301056,4.91892
-0.46849915385246277,4.54286
-0.34388846158981323,5.77778
-0.4024272561073303,5.43243
-0.4635680317878723,4.83333
-0.5280492901802063,4.22222
-0.5820556879043579,3.75676
-0.2886001169681549,6.05405
-0.3608728051185608,6.17143
-0.46075695753097534,5.30556
-0.5780978202819824,4.0
-0.6742824912071228,2.80556
-0.3753683567047119,5.97297
-0.4571143090724945,5.2973
-0.5434287190437317,4.6
-0.6326487064361572,3.2777800000000004
-0.7017019391059875,2.36111
-0.35950759053230286,5.51351
-0.4247664511203766,5.24324
-0.4949876368045807,4.48571
-0.5606293082237244,3.80556
-0.7056421637535095,2.22222
-0.3577330708503723,6.77778
-0.4796680808067322,5.54054
-0.6498106122016907,3.44444
-0.7354023456573486,2.1621599999999996
-0.7550114989280701,0.81081
-0.43323642015457153,6.08108
-0.5525330901145935,4.91667
-0.6719435453414917,3.0
-0.734909176826477,2.11111
-0.7671357989311218,0.89189
-0.36374056339263916,5.76923
-0.4372345209121704,5.1052599999999995
-0.5052862167358398,4.68421
-0.5539557337760925,4.25
-0.5957933664321899,3.925
-0.2941087782382965,6.18421
-0.3447766900062561,6.28205
-0.4169890582561493,5.25
-0.4799664318561554,5.0
-0.5325512290000916,4.6
-0.4909802973270416,4.65
-0.5458199977874756,4.076919999999999
-0.5949354767799377,3.85
-0.6466873288154602,3.28205
-0.6883559226989746,2.89474
-0.22982236742973328,6.38462
-0.268290638923645,5.65789
-0.3126983940601349,5.225
-0.3743354380130768,4.6
-0.4575967490673065,3.575
-0.2765860855579376,6.5
-0.3378131091594696,5.6315800000000005
-0.4637247920036316,5.3
-0.5569106936454773,4.30769
-0.6304640769958496,3.4736800000000003
-0.38016626238822937,4.81579
-0.4435746371746063,4.53846
-0.5165559649467468,4.1
-0.5666284561157227,3.75
-0.6138871312141418,3.5
-0.43369099497795105,4.97436
-0.4981653392314911,4.1
-0.5506700873374939,3.84615
-0.5943893790245056,3.825
-0.6475422382354736,3.6153800000000005
-0.31208252906799316,6.34211
-0.3875998854637146,5.6
-0.48944729566574097,4.47368
-0.6008205413818359,3.75
-0.6790192127227783,2.95
-0.3676786422729492,6.65
-0.42215627431869507,6.25641
-0.4913390874862671,5.475
-0.5820249319076538,3.74359
-0.6827236413955688,2.47368
-0.2732839584350586,6.23684
-0.32253193855285645,5.66667
-0.4379466474056244,5.05128
-0.6058194041252136,3.3
-0.6969572305679321,2.48718
-0.3918776214122772,5.3684199999999995
-0.5557872653007507,4.076919999999999
-0.6695723533630371,2.84615
-0.7467712759971619,1.8205099999999999
-0.7747948169708252,0.7
-0.4185093641281128,5.41026
-0.4876236319541931,4.07895
-0.6578845381736755,2.84211
-0.6545442938804626,3.1
-0.7196277379989624,2.4
-0.43029218912124634,5.12821
-0.595212459564209,3.64103
-0.5901346802711487,3.925
-0.7091779112815857,2.925
-0.7617596983909607,2.42105
-0.3952576220035553,5.076919999999999
-0.32763832807540894,6.0
-0.41058680415153503,4.85
-0.46404600143432617,4.46154
-0.5456560254096985,3.5
-0.6086775660514832,3.725
-0.5873569250106812,4.05
-0.5546549558639526,4.025
-0.5237594246864319,4.28205
-0.4576258957386017,4.7948699999999995
-0.1757381558418274,6.8205100000000005
-0.2341768890619278,6.525
-0.2741653621196747,5.975
-0.3496173918247223,6.075
-0.4005016088485718,5.02564
-0.3094141185283661,6.28205
-0.3845374286174774,6.75
-0.4364001452922821,5.2
-0.4911189675331116,6.575
-0.5881648063659668,3.7948699999999995
-0.28239503502845764,5.76923
-0.31991833448410034,5.71795
-0.36397823691368103,5.5641
-0.41747549176216125,5.0
-0.4829608201980591,4.65789
-0.36557257175445557,5.51282
-0.43444502353668213,5.02564
-0.5029744505882263,4.7
-0.5610204935073853,4.30769
-0.6072090864181519,3.69231
-0.2935665547847748,5.84211
-0.38064393401145935,5.46154
-0.49594569206237793,4.15789
-0.6100741624832153,3.17949
-0.6909600496292114,2.825
-0.3961372375488281,5.23684
-0.4642537236213684,4.4359
-0.5537709593772888,3.89744
-0.6333898305892944,3.17949
-0.7100623846054077,2.1
-0.30051690340042114,5.97436
-0.3700106739997864,5.358969999999999
-0.44412973523139954,5.23077
-0.5448893904685974,4.358969999999999
-0.6089200973510742,3.92105
-0.33701589703559875,6.71795
-0.4526393413543701,5.84615
-0.6400972604751587,3.9
-0.7157744765281677,2.65789
-0.7520297765731812,1.975
-0.44652217626571655,5.74359
-0.5578283667564392,4.2051300000000005
-0.6795235276222229,2.825
-0.7426162958145142,1.8157900000000002
-0.7761330604553223,0.42105
-0.3572138249874115,5.7619
-0.4298022389411926,5.47619
-0.5046998858451843,4.92857
-0.5489047169685364,4.26829
-0.6014381647109985,4.0
-0.2949642241001129,6.275
-0.35387206077575684,6.15385
-0.42134568095207214,5.682930000000001
-0.48308029770851135,5.30952
-0.5377143025398254,4.53659
-0.47905343770980835,4.78049
-0.5206034779548645,4.21429
-0.5871883034706116,3.9
-0.6417292952537537,3.425
-0.6830907464027405,3.0238099999999997
-0.21918894350528717,6.125
-0.25215286016464233,6.26829
-0.29117536544799805,6.15
-0.35061609745025635,5.47619
-0.4384712874889374,4.80952
-0.27789855003356934,6.30952
-0.3325308561325073,5.90244
-0.4563469886779785,5.325
-0.5568162798881531,4.47619
-0.6287321448326111,3.7073199999999997
-0.3493153750896454,5.02381
-0.4413469731807709,4.560980000000001
-0.5139942169189453,4.2619
-0.5682408809661865,4.195119999999999
-0.6228958368301392,3.45
-0.4392147660255432,4.69048
-0.5082983374595642,4.075
-0.5699449181556702,3.5238099999999997
-0.637389063835144,3.1428599999999998
-0.693709135055542,2.95238
-0.3109801411628723,6.30952
-0.3852507174015045,5.926830000000001
-0.4836300313472748,5.38095
-0.5813844799995422,4.375
-0.6587644815444946,3.66667
-0.41841670870780945,6.38095
-0.46823766827583313,5.804880000000001
-0.5264275670051575,5.048780000000001
-0.6017281413078308,3.7804900000000004
-0.6789705753326416,2.5
-0.28538820147514343,6.07143
-0.3372999131679535,5.97561
-0.44974812865257263,5.07143
-0.6106824278831482,3.2619
-0.7232828140258789,2.19048
-0.4956045150756836,5.3
-0.61141037940979,4.0
-0.6856271624565125,2.9024400000000004
-0.7381643056869507,2.0
-0.7663589119911194,0.88095
-0.38559287786483765,6.05
-0.509225606918335,4.64286
-0.5733898878097534,3.9285699999999997
-0.6871033906936646,2.90476
-0.7121492028236389,2.6585400000000003
-0.4839679002761841,4.66667
-0.598838746547699,3.84615
-0.6456983089447021,3.3571400000000002
-0.6420823931694031,3.4634099999999997
-0.7288309931755066,2.38095
-0.4264795482158661,5.07143
-0.2962181568145752,6.40476
-0.39912521839141846,6.0
-0.4550711512565613,4.40476
-0.5379785895347595,3.6097599999999996
-0.5503289103507996,3.38095
-0.5393450856208801,3.40476
-0.5312791466712952,3.5
-0.5353030562400818,3.7561
-0.4743252694606781,4.05128
-0.16600540280342102,6.28571
-0.1919180005788803,6.642860000000001
-0.27554255723953247,6.09524
-0.28995102643966675,5.66667
-0.42251840233802795,5.15385
-0.32224154472351074,6.0
-0.39190855622291565,6.66667
-0.4491165578365326,4.78049
-0.49864646792411804,7.214289999999999
-0.5918319225311279,3.925
-0.32246866822242737,5.414630000000001
-0.36191681027412415,5.02439
-0.410543292760849,4.66667
-0.46811535954475403,4.2381
-0.5228922963142395,3.9268300000000003
-0.3720766603946686,5.452380000000001
-0.4514300227165222,5.35714
-0.5043628215789795,4.90244
-0.5581578016281128,4.425
-0.6023175120353699,4.16667
-0.29820939898490906,6.452380000000001
-0.4015808403491974,5.225
-0.5410429835319519,4.19048
-0.6455288529396057,3.11905
-0.7024930119514465,2.41463
-0.4108368754386902,5.14634
-0.49028757214546204,4.73171
-0.5761744379997253,3.8095199999999996
-0.6374724507331848,3.2195099999999996
-0.7107853889465332,2.0
-0.3437734842300415,6.02439
-0.4134994447231293,5.78571
-0.48725780844688416,4.42857
-0.5547717213630676,4.12195
-0.6948965191841125,2.90476
-0.39420536160469055,6.425
-0.5378810167312622,5.40476
-0.6563972234725952,3.87805
-0.6982907652854919,2.95122
-0.7551429271697998,1.47619
-0.49717044830322266,5.547619999999999
-0.6027892827987671,3.7619
-0.6824063062667847,2.58537
-0.7323654294013977,1.9047599999999998
-0.7659267783164978,0.58537
-0.2764487862586975,5.525
-0.3281064033508301,5.5
-0.3880992829799652,4.84615
-0.4619060158729553,4.05128
-0.5386308431625366,3.5609800000000003
-0.2395051121711731,5.829269999999999
-0.28060269355773926,5.682930000000001
-0.32960963249206543,5.325
-0.38946834206581116,5.09756
-0.45104509592056274,4.25641
-0.37684810161590576,5.09756
-0.44921034574508667,4.4878
-0.5171789526939392,3.675
-0.59992516040802,3.07317
-0.6711281538009644,2.375
-0.18725381791591644,5.63415
-0.21193191409111023,5.75
-0.24553601443767548,5.575
-0.2891133725643158,4.926830000000001
-0.3472186028957367,4.4
-0.2232876718044281,5.625
-0.2613388001918793,5.39024
-0.34926921129226685,4.7
-0.4687681794166565,3.8157900000000002
-0.6038482785224915,2.92308
-0.29869210720062256,4.375
-0.3622494339942932,3.92308
-0.43419331312179565,3.5
-0.5030936598777771,3.3170699999999997
-0.5904317498207092,2.51282
-0.3132510781288147,5.275
-0.39217036962509155,5.26829
-0.4696822762489319,4.53846
-0.5660462379455566,4.05128
-0.6217697858810425,3.1463400000000004
-0.35112035274505615,5.4
-0.43598559498786926,4.66667
-0.5513820052146912,3.6585400000000003
-0.6833919882774353,2.7804900000000004
-0.7773626446723938,1.25
-0.33306917548179626,5.825
-0.3854178488254547,5.825
-0.49558812379837036,5.325
-0.6335751414299011,3.5
-0.7545738220214844,1.36585
-0.2906103730201721,5.73171
-0.34520530700683594,5.15385
-0.4568236768245697,4.707319999999999
-0.611504077911377,3.4390199999999997
-0.7231025099754333,1.87805
-0.2609440088272095,5.7561
-0.34143078327178955,5.4
-0.4209524691104889,4.5
-0.5576372742652893,3.66667
-0.7132748365402222,2.25
-0.31050780415534973,5.682930000000001
-0.3527831435203552,5.775
-0.422999769449234,5.35
-0.606818675994873,3.8
-0.6539293527603149,2.725
-0.36844271421432495,5.46341
-0.414200097322464,4.90244
-0.5181736350059509,3.475
-0.6284089088439941,2.9756099999999996
-0.7167744040489197,1.9736799999999999
-0.31320592761039734,5.926830000000001
-0.35775163769721985,5.53659
-0.45366522669792175,5.60976
-0.5243490934371948,5.225
-0.5977078080177307,4.317069999999999
-0.569616973400116,3.05
-0.5575661659240723,3.1
-0.5275788903236389,3.3170699999999997
-0.487026572227478,3.9
-0.45889800786972046,3.84615
-0.1607770025730133,6.15
-0.2024877518415451,5.95
-0.3022776246070862,5.585369999999999
-0.31279298663139343,5.09756
-0.47798722982406616,4.25
-0.31553131341934204,5.3
-0.38691046833992004,6.829269999999999
-0.44549283385276794,4.025
-0.50506991147995,6.560980000000001
-0.5972307324409485,2.8
-0.3728788197040558,4.775
-0.4301427900791168,4.2051300000000005
-0.4986658990383148,3.74359
-0.5772916078567505,3.5384599999999997
-0.6272513270378113,3.15
-0.2865402102470398,5.175
-0.3344215750694275,4.804880000000001
-0.39760828018188477,4.225
-0.470560759305954,3.65
-0.5402308702468872,3.36585
-0.23906715214252472,5.682930000000001
-0.28007030487060547,5.560980000000001
-0.3430972397327423,5.02439
-0.4272157549858093,4.475
-0.5508829951286316,3.28205
-0.3201315701007843,5.6
-0.39839380979537964,4.925
-0.4702712297439575,4.36585
-0.5725831389427185,3.35
-0.6793650388717651,2.475
-0.25867384672164917,5.275
-0.31635746359825134,5.25
-0.39103174209594727,4.7561
-0.4939028322696686,4.1
-0.5897850394248962,3.17073
-0.30595338344573975,5.73171
-0.37937113642692566,5.575
-0.4288247525691986,5.63415
-0.46853065490722656,5.7561
-0.5469645857810974,5.439019999999999
-0.3186441957950592,5.525
-0.3912890553474426,5.60976
-0.4748021364212036,5.2
-0.5928142666816711,3.9512199999999997
-0.7065661549568176,2.6097599999999996
-0.31087008118629456,5.75676
-0.3692338764667511,5.16667
-0.42847171425819397,5.02703
-0.4827522337436676,4.31429
-0.5363219976425171,3.61111
-0.2706928551197052,6.16216
-0.31362777948379517,5.78378
-0.37178683280944824,5.45946
-0.4279564321041107,4.83333
-0.47900429368019104,4.38889
-0.4176799952983856,4.58333
-0.4796719253063202,4.05714
-0.5426599979400635,3.4722199999999996
-0.595641016960144,2.94595
-0.6586465239524841,2.5
-0.2073214203119278,5.83333
-0.23325757682323456,5.86111
-0.26765120029449463,5.69444
-0.31455928087234497,5.08108
-0.3649061918258667,4.58333
-0.24941831827163696,5.91892
-0.29128557443618774,5.71429
-0.39006298780441284,4.97297
-0.4858502149581909,4.028569999999999
-0.5780575275421143,2.94595
-0.34722423553466797,4.61111
-0.45424962043762207,4.38889
-0.5044996738433838,3.7777800000000004
-0.5495147705078125,3.5277800000000004
-0.5887823104858398,3.05405
-0.35857918858528137,5.324319999999999
-0.4135035574436188,5.1142900000000004
-0.4631374478340149,4.40541
-0.5345154404640198,3.1428599999999998
-0.5885977745056152,2.68571
-0.36829814314842224,5.18919
-0.45030808448791504,4.58333
-0.5453954935073853,3.4857099999999996
-0.6512134671211243,2.7027
-0.7286819815635681,2.05405
-0.36062124371528625,6.05405
-0.42165878415107727,5.86486
-0.5181729793548584,4.86486
-0.6226977109909058,3.0
-0.7205981612205505,1.65714
-0.3053741157054901,5.83784
-0.3574772775173187,5.62857
-0.4460758864879608,5.42857
-0.5825557708740234,3.1621599999999996
-0.6885806322097778,1.77778
-0.3064093589782715,5.54054
-0.3735995292663574,5.19444
-0.46001702547073364,4.5
-0.6013050079345703,3.08108
-0.7419909238815308,0.75676
-0.3063148558139801,5.86111
-0.39364612102508545,4.75
-0.44906729459762573,4.35135
-0.5032532215118408,3.62857
-0.5581027269363403,3.8378400000000004
-0.40055808424949646,4.675680000000001
-0.3723425567150116,4.82857
-0.5027056932449341,4.17143
-0.6013794541358948,3.19444
-0.6305109262466431,2.7027
-0.31246545910835266,6.0
-0.33106544613838196,6.0
-0.4329257607460022,4.7714300000000005
-0.4924067258834839,4.33333
-0.5537825226783752,4.30556
-0.5743215084075928,3.6216199999999996
-0.5590770244598389,3.3243199999999997
-0.5218438506126404,3.75
-0.5020668506622314,4.40541
-0.4572945535182953,4.83333
-0.15131694078445435,5.56757
-0.2413114458322525,6.25
-0.24093008041381836,5.08333
-0.34933674335479736,5.83784
-0.3535425364971161,4.13889
-0.304132878780365,5.55556
-0.37925827503204346,6.08108
-0.4269726276397705,4.05556
-0.47490110993385315,5.83784
-0.5643504858016968,3.3783800000000004
-0.34243229031562805,5.2
-0.39353305101394653,4.36111
-0.45388439297676086,3.88889
-0.5136263966560364,3.7297300000000004
-0.5409462451934814,3.78378
-0.355716347694397,5.33333
-0.4044896960258484,5.27027
-0.4510079622268677,4.94595
-0.48284757137298584,4.19444
-0.5370845794677734,3.59459
-0.25020667910575867,5.61111
-0.28762492537498474,5.27778
-0.344643235206604,5.59459
-0.4350818693637848,4.94595
-0.5522926449775696,3.9729699999999997
-0.33590972423553467,5.7027
-0.39991384744644165,5.11111
-0.4669901132583618,4.71429
-0.5403022170066833,3.63889
-0.6339483857154846,2.80556
-0.3341915011405945,5.63889
-0.38091084361076355,5.27778
-0.47909408807754517,4.16216
-0.5347453355789185,3.56757
-0.6112233996391296,2.97297
-0.32686999440193176,5.91429
-0.3966330289840698,5.80556
-0.468860000371933,5.675680000000001
-0.5226467847824097,5.324319999999999
-0.7170321941375732,2.34286
-0.35952016711235046,5.83784
-0.4187626540660858,5.8
-0.5114986896514893,4.81081
-0.6186457276344299,3.21622
-0.7472294569015503,0.88889
-0.3287707269191742,5.68182
-0.3937905728816986,5.09091
-0.4709703028202057,4.8
-0.5314777493476868,4.45455
-0.5849658846855164,3.9761900000000003
-0.26612260937690735,6.04444
-0.3180801570415497,5.86364
-0.3791913688182831,5.55814
-0.44833043217658997,5.232559999999999
-0.5128786563873291,4.75556
-0.4476529061794281,4.933330000000001
-0.5081858038902283,4.22727
-0.5674925446510315,3.7333300000000005
-0.6251388192176819,3.3111099999999998
-0.6802681684494019,2.73333
-0.19609495997428894,5.86667
-0.22748291492462158,6.0
-0.26703980565071106,5.422219999999999
-0.32454338669776917,4.951219999999999
-0.3968825340270996,4.2093
-0.2571955621242523,6.04444
-0.3094131648540497,5.8
-0.425110787153244,5.15909
-0.5358298420906067,4.27907
-0.6262592673301697,3.3181800000000004
-0.33429792523384094,4.83333
-0.39637041091918945,4.61364
-0.4623837172985077,4.15909
-0.5312455892562866,3.75
-0.5922223925590515,3.3181800000000004
-0.36610108613967896,5.5814
-0.4311875104904175,5.19048
-0.5056964755058289,4.31818
-0.5828236937522888,3.6222199999999996
-0.6381199359893799,2.83721
-0.3021652102470398,5.86364
-0.37655359506607056,5.53333
-0.4813028573989868,4.5814
-0.6063965559005737,3.42222
-0.7312909364700317,2.63636
-0.3307582437992096,6.422219999999999
-0.3844763934612274,6.02222
-0.4699828028678894,5.22727
-0.5712141394615173,3.97674
-0.6935900449752808,2.46667
-0.2791843116283417,6.13333
-0.3310621976852417,5.88636
-0.42849916219711304,5.04545
-0.5807428359985352,3.70455
-0.6890655755996704,2.22727
-0.3485349714756012,5.48837
-0.47081324458122253,4.5111099999999995
-0.6080177426338196,3.4318199999999996
-0.7116866707801819,2.4222200000000003
-0.7776144742965698,0.9772700000000001
-0.4166896641254425,5.34091
-0.4300439655780792,4.72727
-0.5227017998695374,3.5333300000000003
-0.638543426990509,2.86364
-0.7112488150596619,2.51111
-0.45378386974334717,4.5814
-0.5226574540138245,4.06818
-0.6200599074363708,3.37209
-0.6951631903648376,2.72727
-0.7375253438949585,2.51111
-0.35966014862060547,5.79545
-0.31761255860328674,6.15909
-0.4266905188560486,5.70455
-0.49532651901245117,5.22222
-0.5505818724632263,4.20455
-0.5493740439414978,3.63636
-0.5347239375114441,3.2888900000000003
-0.5238471031188965,3.04545
-0.4881384074687958,3.34091
-0.45152753591537476,3.65116
-0.15030963718891144,6.20455
-0.18845266103744507,6.34884
-0.25206393003463745,5.933330000000001
-0.29558229446411133,5.35556
-0.3723521828651428,4.81818
-0.30890944600105286,5.54545
-0.37692883610725403,6.4
-0.43362683057785034,4.40476
-0.4841524362564087,6.72727
-0.5829127430915833,3.34091
-0.3397082984447479,5.38636
-0.3915187120437622,4.95455
-0.4501516819000244,4.3777800000000004
-0.5161448121070862,3.86364
-0.5669644474983215,3.63636
-0.3549947440624237,5.86667
-0.41847506165504456,5.44444
-0.4806656539440155,4.8
-0.5350324511528015,4.11364
-0.5826746225357056,3.70455
-0.27778249979019165,5.75
-0.3485904633998871,5.422219999999999
-0.4565849304199219,4.4186
-0.5855510234832764,3.6222199999999996
-0.6757720708847046,2.93023
-0.36655423045158386,5.66667
-0.44041600823402405,4.95455
-0.5304368138313293,4.11111
-0.6125521063804626,3.38636
-0.7033249139785767,2.32558
-0.30138444900512695,5.933330000000001
-0.36786627769470215,5.232559999999999
-0.45146727561950684,4.65116
-0.5359380841255188,4.14286
-0.6462043523788452,2.65909
-0.33680278062820435,6.02222
-0.4421626031398773,5.7333300000000005
-0.5363633632659912,5.04444
-0.5895242094993591,4.2093
-0.7082822918891907,2.6444400000000003
-0.38814759254455566,5.72093
-0.4820181131362915,4.933330000000001
-0.6030369997024536,3.86364
-0.7035301327705383,2.25
-0.7726183533668518,0.47618999999999995
-0.3048759400844574,5.54839
-0.35357972979545593,4.7096800000000005
-0.41092994809150696,4.83871
-0.4804418087005615,4.1
-0.5363942980766296,3.54839
-0.26817846298217773,5.59375
-0.308537095785141,5.54839
-0.3605037331581116,5.40625
-0.4168809652328491,5.22581
-0.4699704647064209,4.64516
-0.41258832812309265,4.64516
-0.4602168798446655,4.2903199999999995
-0.5299202799797058,3.4666699999999997
-0.596131443977356,2.96875
-0.6676371693611145,2.34375
-0.20618034899234772,6.06452
-0.23112109303474426,5.83871
-0.26491227746009827,5.625
-0.30935031175613403,5.4375
-0.36807185411453247,4.96774
-0.24834956228733063,5.33333
-0.2874194383621216,5.45161
-0.3750048875808716,4.71875
-0.47754520177841187,3.96774
-0.5900542736053467,3.125
-0.3296079635620117,4.3871
-0.4071989357471466,4.09375
-0.4831588864326477,3.93333
-0.5426064729690552,3.6129
-0.6164957880973816,3.06452
-0.3249005973339081,5.5
-0.3903917670249939,4.64516
-0.46065062284469604,4.16667
-0.5392119884490967,3.45161
-0.6070866584777832,2.3871
-0.3749616742134094,5.21875
-0.4727441668510437,4.59375
-0.6039685010910034,3.90323
-0.7139540314674377,2.8709700000000002
-0.7874009013175964,1.96774
-0.3815328776836395,5.7096800000000005
-0.434613972902298,5.875
-0.5126059055328369,5.03125
-0.6184462904930115,3.5
-0.727006196975708,1.75
-0.31188714504241943,5.96774
-0.3594823181629181,5.59375
-0.4606142044067383,4.6875
-0.6015102863311768,3.21875
-0.6959190964698792,1.34375
-0.3038773536682129,6.0
-0.3877393901348114,5.25
-0.4699494540691376,4.566669999999999
-0.5397282838821411,4.19355
-0.7049906849861145,2.26667
-0.3108622431755066,6.19355
-0.3505350351333618,5.7419400000000005
-0.40286439657211304,5.5
-0.5299238562583923,4.8125
-0.5889081954956055,4.25
-0.355693519115448,5.78125
-0.5092895030975342,3.26667
-0.4078274071216583,4.3871
-0.5768054723739624,2.73333
-0.7108513116836548,2.125
-0.3228854537010193,5.65625
