Results Scores for CC,Ground Truth Labels
0.2073,34.290000915527344
0.8677,85.5
0.4875,46.91999816894531
0.3621,34.419998168945305
0.4355,20.18000030517578
0.2332,18.3799991607666
0.1659,13.829999923706055
0.7808,73.2300033569336
0.2891,21.6200008392334
0.5752,48.0
0.8262,61.41999816894531
0.1455,14.640000343322756
0.9141,78.5
0.7734,58.08000183105469
0.5591,50.83000183105469
0.2573,19.07999992370605
0.4163,27.170000076293945
0.3372,35.459999084472656
0.9253,82.30999755859375
0.8701,73.83000183105469
0.0653,11.539999961853027
0.644,48.0
0.6943,62.43000030517578
0.5815,53.08000183105469
0.8984,71.05999755859375
0.8496,74.8499984741211
0.1675,18.530000686645508
0.6738,47.66999816894531
0.1516,20.920000076293945
0.2128,17.0
0.7134,53.75
0.5879,48.0
0.5059,43.0
0.3064,30.13999938964844
0.541,38.77000045776367
0.2286,26.0
0.2979,25.82999992370605
0.8809,75.62000274658203
0.2502,32.22999954223633
0.3447,33.77000045776367
0.2888,24.770000457763672
0.069,9.149999618530273
0.7871,72.79000091552734
0.3508,44.540000915527344
0.2898,32.77000045776367
0.3113,42.150001525878906
0.75,57.91999816894531
0.5024,26.540000915527344
0.2228,22.07999992370605
0.6694,57.0
0.498,52.33000183105469
0.9214,70.08999633789061
0.2534,30.209999084472656
0.8032,67.84999847412111
0.4758,46.58000183105469
0.8335,70.36000061035156
0.3218,36.849998474121094
0.7866,63.83000183105469
0.7236,67.15000152587889
0.1993,24.75
0.2084,16.309999465942386
0.895,69.58000183105469
0.8281,66.91999816894531
0.2168,17.09000015258789
0.9331,75.37999725341797
0.7505,59.61999893188477
0.7822,62.25
0.8198,73.08000183105469
0.7583,69.06999969482422
0.2313,20.75
0.9751,85.08000183105469
0.343,40.459999084472656
0.9155,81.18000030517578
0.7407,75.12999725341797
0.7393,65.5
0.2356,27.09000015258789
0.7983,63.599998474121094
0.7944,65.55999755859375
0.6494,48.20000076293945
0.8462,74.19999694824219
0.4712,45.29999923706055
0.1683,20.670000076293945
0.239,21.200000762939453
0.4495,27.78000068664551
0.7407,58.75
0.6851,55.77999877929688
0.9233,73.88999938964844
0.8042,65.80000305175781
0.4019,34.639999389648445
0.7603,68.90000152587889
0.5503,46.45000076293945
0.8433,67.5
0.7451,58.9000015258789
0.2783,34.639999389648445
0.0635,7.4000000953674325
0.7847,60.9000015258789
0.8271,68.69999694824219
0.2881,38.09000015258789
0.2423,22.32999992370605
0.7534,60.16999816894531
0.5396,42.81999969482422
0.7646,62.79999923706055
0.8247,58.38000106811523
0.1306,16.829999923706055
0.7471,54.54999923706055
0.3242,25.45000076293945
0.1902,19.09000015258789
0.3179,36.20000076293945
0.3574,37.83000183105469
0.4741,40.0
0.2603,28.18000030517578
0.2837,27.29999923706055
0.5566,44.0
0.2052,28.90999984741211
0.1803,17.450000762939453
0.5161,31.70000076293945
0.814,73.9000015258789
0.2708,28.63999938964844
0.7041,59.91999816894531
0.9326,78.9000015258789
0.2268,33.549999237060554
0.5381,52.70000076293945
0.8672,75.69999694824219
0.2979,39.5
0.7295,61.5
0.8423,74.9000015258789
0.28,31.45000076293945
0.2313,32.5
0.7905,67.43000030517578
0.6489,53.5
0.4102,42.0
0.2201,24.399999618530273
0.5957,48.0
0.916,79.91000366210938
0.9565,82.77999877929688
0.3149,46.70000076293945
0.2336,28.5
0.9062,78.44999694824219
0.322,25.920000076293945
0.446,55.25
0.7256,61.0
0.5884,45.70000076293945
0.1899,19.18000030517578
0.6348,57.709999084472656
0.8433,78.11000061035156
0.8745,74.38999938964844
0.7134,64.62999725341797
0.4932,51.11999893188477
0.1526,18.149999618530273
0.4062,38.52999877929688
0.2158,24.309999465942386
0.8086,67.41000366210939
0.2573,22.6299991607666
0.6855,57.88999938964844
0.3098,27.95000076293945
0.3752,36.650001525878906
0.8457,77.83000183105469
0.8892,78.33000183105469
0.7646,62.40999984741211
0.2937,22.5
0.0763,5.630000114440918
0.7837,75.75
0.5601,51.61000061035156
0.8389,71.94000244140625
0.3145,38.04999923706055
0.7837,62.81999969482422
0.7847,71.87999725341797
0.2764,35.279998779296875
0.8398,75.19000244140625
0.6958,70.6500015258789
0.1742,22.209999084472656
0.7285,58.38000106811523
0.832,79.44000244140625
0.7793,71.76000213623047
0.5269,69.75
0.9351,82.37999725341797
0.2864,42.63000106811523
0.8369,75.3499984741211
0.7612,65.72000122070311
0.2374,25.32999992370605
0.3752,33.11999893188477
0.7466,71.87999725341797
0.8315,77.23999786376953
0.283,37.27000045776367
0.8008,73.12999725341797
0.0709,18.709999084472656
0.9873,86.94000244140625
0.1575,27.28000068664551
0.6104,61.56000137329102
0.7954,74.55999755859375
0.3494,41.59000015258789
0.8408,80.33000183105469
0.8003,70.37999725341797
0.9712,74.6500015258789
0.2737,33.470001220703125
0.2159,30.940000534057614
0.6064,43.06999969482422
0.4263,41.0
0.8716,81.6500015258789
0.345,47.31000137329102
0.7163,56.25
0.2556,32.470001220703125
0.0852,15.0600004196167
0.751,68.12999725341797
0.7065,65.41000366210939
0.6787,59.25
0.7104,69.55999755859375
0.7231,65.68000030517578
0.7715,72.5
0.4229,45.81000137329102
0.0717,5.690000057220459
0.8975,79.70999908447266
0.3037,35.139999389648445
0.7891,78.86000061035156
0.8276,85.0
0.1416,18.32999992370605
0.9326,84.55999755859375
0.437,41.83000183105469
0.2172,15.170000076293945
0.4971,45.33000183105469
0.7007,70.33000183105469
0.8857,86.33000183105469
0.8228,83.5
0.2374,22.56999969482422
0.8882,85.0
0.3289,32.5
0.3708,29.670000076293945
0.248,21.5
0.1492,19.56999969482422
0.7651,74.33000183105469
0.3386,34.330001831054695
0.2178,29.5
0.4102,45.22000122070313
0.7539,66.37999725341797
0.8657,77.0
0.8413,76.12999725341797
0.4807,49.63000106811523
0.2834,35.25
0.107,17.139999389648438
0.2278,21.13999938964844
0.207,22.8799991607666
0.7197,66.75
0.5957,70.0
0.7554,67.12999725341797
0.2786,24.8799991607666
0.8398,74.75
0.4807,44.75
0.7354,51.43000030517578
0.2355,32.709999084472656
0.7925,68.37999725341797
0.2283,32.139999389648445
0.7886,77.86000061035156
0.1586,32.0
0.8833,75.5
0.769,68.0
0.7568,68.0
0.7402,73.29000091552734
0.6079,61.66999816894531
0.8701,77.13999938964844
0.8306,74.5
0.75,72.66999816894531
0.8911,77.83000183105469
0.2515,37.56999969482422
0.9263,80.0
0.7192,57.16999816894531
0.6338,52.0
0.3606,39.86000061035156
0.2423,30.0
0.1659,30.82999992370605
0.8916,78.5
0.9458,80.5
0.8086,72.37999725341797
0.4302,45.0
0.3013,32.139999389648445
0.7876,77.66999816894531
0.7397,65.0
0.5405,45.83000183105469
0.8584,73.5
0.7891,83.5
0.2288,33.330001831054695
0.7534,69.5
0.1797,18.290000915527344
0.8853,83.83000183105469
0.7988,84.91000366210938
0.3049,42.0
0.5107,45.33000183105469
0.7354,62.91999816894531
0.751,66.33000183105469
0.7534,67.37999725341797
0.8882,85.16999816894531
0.2915,34.529998779296875
0.3218,40.5
0.5498,53.25
0.8247,63.91999816894531
0.5405,42.81999969482422
0.8691,78.43000030517578
0.3374,43.66999816894531
0.6235,58.75
0.2054,31.75
0.3408,39.77000045776367
0.2104,27.29999923706055
0.9263,79.7300033569336
0.4675,54.79999923706055
0.3481,46.5
0.3013,49.72999954223633
0.1416,25.10000038146973
0.8618,81.5999984741211
0.2198,38.45000076293945
0.8008,75.0
0.6943,56.70000076293945
0.1703,19.450000762939453
0.8271,73.55000305175781
0.876,79.5999984741211
0.77,74.2699966430664
0.1727,23.18000030517578
0.6665,74.44000244140625
0.3213,35.400001525878906
0.7896,62.9000015258789
0.5269,38.5
0.8965,76.7300033569336
0.8462,79.19999694824219
0.6621,64.5
0.7881,66.5
0.2242,36.099998474121094
0.8643,76.2699966430664
0.2883,37.36000061035156
0.8579,76.5999984741211
0.1667,27.85000038146973
0.6143,50.08000183105469
0.1302,24.149999618530273
0.2275,28.5
0.2495,35.45000076293945
0.8765,81.44999694824219
0.8389,76.41999816894531
0.7412,80.2699966430664
0.3662,48.45000076293945
0.2384,26.36000061035156
0.5298,49.58000183105469
0.7935,77.16999816894531
0.448,61.9000015258789
0.6758,61.45000076293945
0.4993,41.63999938964844
0.2505,36.91999816894531
0.4666,46.70000076293945
0.7852,77.5
0.5244,59.18000030517578
0.2776,33.400001525878906
0.5371,64.54000091552734
0.7207,67.37999725341797
0.1236,13.699999809265135
0.7139,52.599998474121094
0.342,48.83000183105469
0.8271,73.56999969482422
0.9595,76.20999908447266
0.7661,81.58000183105469
0.2563,27.11000061035156
0.9092,76.7699966430664
0.4641,44.22999954223633
0.6562,47.54999923706055
0.3501,35.95000076293945
0.9712,83.16999816894531
0.6821,60.95000076293945
0.752,66.73999786376953
0.3064,38.5
0.8276,79.47000122070312
0.8477,69.94999694824219
0.2305,29.420000076293945
0.0513,16.110000610351562
0.2659,21.11000061035156
0.7134,68.16000366210939
0.6724,61.58000183105469
0.7524,75.94999694824219
0.2759,23.0
0.3406,43.560001373291016
0.2338,15.15999984741211
0.4783,40.599998474121094
0.7397,62.63000106811523
0.7852,71.94000244140625
0.4817,49.7599983215332
0.7944,68.41999816894531
0.3877,39.68000030517578
0.2471,26.15999984741211
0.7612,64.0
0.8223,73.41000366210938
0.2487,28.76000022888184
0.4299,48.75
0.5713,61.72000122070313
0.0829,11.649999618530273
0.8335,76.87999725341797
0.8462,78.69999694824219
0.1888,28.46999931335449
0.468,35.66999816894531
0.5439,51.88999938964844
0.7393,71.13999938964844
0.6724,64.16999816894531
0.772,65.27999877929689
0.8013,60.11000061035156
0.7573,70.6500015258789
0.8037,70.12000274658203
0.2969,38.150001525878906
0.283,39.38999938964844
0.2469,33.580001831054695
0.8003,67.11000061035156
0.729,65.23999786376953
0.7686,60.52999877929688
0.7808,76.27999877929688
0.2139,20.280000686645508
0.2676,30.59000015258789
0.7822,64.16999816894531
0.2157,34.290000915527344
0.321,32.610000610351555
0.0794,19.0
0.2659,30.76000022888184
0.7393,63.599998474121094
0.1453,27.670000076293945
0.2196,26.32999992370605
0.5073,53.38000106811523
0.2551,38.31999969482422
0.4204,40.810001373291016
0.6802,49.81999969482422
0.769,74.52999877929688
0.3535,38.40999984741211
0.2859,40.13000106811523
0.2866,33.290000915527344
0.1029,24.0
0.8262,69.83000183105469
0.2871,35.5
0.3613,27.32999992370605
0.644,54.66999816894531
0.1954,24.0
0.8403,73.13999938964844
0.3027,33.169998168945305
0.7051,65.13999938964844
0.3599,41.0
0.3149,26.709999084472656
0.5181,34.130001068115234
0.6416,53.38000106811523
0.8311,67.43000030517578
0.8013,70.87999725341797
0.3381,30.56999969482422
0.9531,81.43000030517578
0.0788,18.290000915527344
0.8242,68.43000030517578
0.7896,69.12999725341797
0.7026,61.86000061035156
0.7476,54.86000061035156
0.9478,73.70999908447266
0.449,53.0
0.6909,59.0
0.8184,69.86000061035156
0.8652,66.12999725341797
0.7241,59.43000030517578
0.7803,61.56999969482422
0.9038,73.13999938964844
0.4629,47.709999084472656
0.2546,36.0
0.4678,52.290000915527344
0.7896,57.43000030517578
0.3867,42.77999877929688
0.0442,17.139999389648438
0.731,65.70999908447266
0.98,77.86000061035156
0.1722,33.139999389648445
0.8105,61.43000030517578
0.7861,66.12999725341797
0.2446,33.290000915527344
0.5957,60.25
0.7515,64.56999969482422
0.5752,65.86000061035156
0.7417,63.709999084472656
0.5098,55.43000030517578
0.6636,51.56999969482422
0.729,61.709999084472656
0.7266,62.86000061035156
0.3521,43.0
0.8306,68.0
0.8491,76.0
0.5137,54.709999084472656
0.301,38.86000061035156
0.116,33.330001831054695
0.356,29.56999969482422
0.213,30.56999969482422
0.2864,46.56999969482422
0.8218,63.290000915527344
0.79,69.29000091552734
0.1449,31.8799991607666
0.9966,76.56999969482422
0.2761,38.56999969482422
0.2729,36.0
0.5181,49.0
0.3293,46.38000106811523
0.2615,52.86000061035156
0.4102,40.349998474121094
0.7905,64.83000183105469
0.5073,33.470001220703125
0.9019,77.18000030517578
0.7266,72.87999725341797
0.4512,40.88000106811523
0.7651,68.77999877929689
0.0939,22.059999465942386
0.7632,69.25
0.8379,73.87999725341797
0.6245,72.56999969482422
0.0826,8.819999694824219
0.6279,57.93000030517578
0.8765,72.06999969482422
0.5449,55.79999923706055
0.7812,71.19000244140625
0.9287,83.56999969482422
0.9653,84.05999755859375
0.4495,43.209999084472656
0.3936,46.18000030517578
0.772,65.72000122070311
0.2367,33.939998626708984
0.1316,29.729999542236328
0.426,37.400001525878906
0.5674,58.709999084472656
0.2343,21.5
0.5586,48.75
0.5664,45.81000137329102
0.5684,61.31000137329102
0.5054,50.0
0.4058,37.0
0.3364,50.709999084472656
0.5791,58.93000030517578
0.8472,80.5999984741211
0.246,26.239999771118164
0.9165,80.5
0.1125,26.309999465942386
0.5093,65.26999664306639
0.6699,61.13000106811523
0.7559,68.5
0.272,37.38000106811523
0.3933,40.13000106811523
0.7437,67.63999938964844
0.2452,24.940000534057614
0.3342,36.86999893188477
0.2686,32.860000610351555
0.394,37.88000106811523
0.2915,37.290000915527344
0.2764,33.470001220703125
0.3694,36.06999969482422
0.2224,27.059999465942386
0.2439,25.190000534057614
0.7295,63.31000137329102
0.2335,31.63999938964844
0.1484,22.8799991607666
0.2327,26.1299991607666
0.5273,48.81000137329102
0.2844,35.810001373291016
0.6763,54.66999816894531
0.428,46.33000183105469
0.6587,69.93000030517578
0.2737,37.810001373291016
0.8135,78.5
0.7559,65.33000183105469
0.7534,64.16000366210939
0.7632,67.73000335693361
0.1562,23.20000076293945
0.4829,55.11000061035156
0.8228,68.76000213623047
0.2216,37.77000045776367
0.1273,26.670000076293945
0.4187,35.33000183105469
0.0853,10.5
0.4951,44.33000183105469
0.4568,40.5
0.3408,36.5
0.9268,79.5
0.3025,43.5
0.4705,52.83000183105469
0.6489,74.16999816894531
0.4795,53.83000183105469
0.8813,83.13999938964844
0.3936,40.290000915527344
0.7485,59.66999816894531
0.6982,60.83000183105469
0.4561,48.25
0.6899,61.16999816894531
0.8003,61.66999816894531
0.8315,75.5
0.3394,38.33000183105469
0.8237,77.83000183105469
0.7598,70.5
0.6118,65.33000183105469
0.7646,68.56999969482422
0.7588,62.43000030517578
0.2585,25.43000030517578
0.2113,17.860000610351562
0.322,42.43000030517578
0.8247,74.16999816894531
0.4612,44.5
0.7822,61.66999816894531
0.2212,22.170000076293945
0.8804,71.16999816894531
0.2242,24.25
0.9336,78.33000183105469
0.793,75.33000183105469
0.4448,35.290000915527344
0.7715,71.43000030517578
0.7549,63.25
0.2603,23.43000030517578
0.7485,59.0
0.7563,64.0
0.2185,24.5
0.7593,77.5
0.7681,63.5
0.5117,42.66999816894531
0.3591,36.0
0.2496,28.82999992370605
0.3931,36.83000183105469
0.7012,70.37999725341797
0.7383,62.5
0.6235,57.0
0.958,80.56999969482422
0.2944,29.0
0.2375,30.1299991607666
0.3013,29.32999992370605
0.1859,29.25
0.416,40.13999938964844
0.4087,51.0
0.246,26.0
0.8701,82.37999725341797
0.9854,78.43000030517578
0.9062,82.13999938964844
0.4438,42.86000061035156
0.0876,12.710000038146973
0.3196,30.290000915527344
0.1414,15.140000343322756
0.1271,26.0
0.2715,20.709999084472656
0.5581,47.290000915527344
0.214,28.270000457763672
0.3855,28.770000457763672
0.2473,29.290000915527344
0.4202,31.36000061035156
0.8286,74.52999877929688
0.4912,48.209999084472656
0.6499,54.0
0.5391,51.5
0.8022,71.0
0.708,63.599998474121094
0.3083,39.93000030517578
0.3855,34.06999969482422
0.5142,47.599998474121094
0.2394,24.3799991607666
0.5527,40.599998474121094
0.7065,54.86999893188477
0.7905,66.76999664306639
0.5654,52.38000106811523
0.8247,67.0
0.6011,50.790000915527344
0.7671,72.54000091552734
0.2617,29.290000915527344
0.9399,66.33000183105469
0.4626,31.540000915527344
0.7593,58.5
0.8457,75.8499984741211
0.8428,67.5
0.6641,67.83000183105469
0.5093,49.0
0.7656,59.08000183105469
0.8228,72.75
0.115,11.579999923706055
0.5381,43.310001373291016
0.7896,67.83000183105469
0.2698,26.540000915527344
0.7593,61.47000122070313
0.7627,61.4000015258789
0.1866,24.06999969482422
0.627,50.5
0.241,33.06999969482422
0.4971,42.56999969482422
0.8701,69.79000091552734
0.0428,15.5
0.9409,82.30999755859375
0.2319,28.06999969482422
0.5249,42.33000183105469
0.481,43.56999969482422
0.2234,22.790000915527344
0.2581,23.690000534057614
0.311,28.25
0.3953,34.419998168945305
0.8125,66.08000183105469
0.772,65.0
0.4158,34.90999984741211
0.8667,71.79000091552734
0.3635,28.0
0.3518,29.5
0.7437,65.15000152587889
0.8018,59.72999954223633
0.3013,30.5
0.5972,50.72999954223633
0.4192,34.790000915527344
0.2686,24.170000076293945
0.7271,67.84999847412111
0.7407,57.290000915527344
0.1014,23.920000076293945
0.8384,73.30999755859375
0.4971,40.77000045776367
0.2639,29.60000038146973
0.2472,26.07999992370605
0.2559,30.149999618530273
0.7056,57.91999816894531
0.978,78.13999938964844
0.9473,87.20999908447266
0.5332,51.41999816894531
0.7012,63.63999938964844
0.5635,50.63999938964844
0.5225,48.16999816894531
0.7886,70.58000183105469
0.4395,42.58000183105469
0.8149,70.91999816894531
0.6758,61.91999816894531
0.3486,37.58000183105469
0.3667,43.5
0.08,10.579999923706056
0.269,22.270000457763672
0.3005,28.0
0.2571,35.63999938964844
0.7148,65.25
0.2966,43.150001525878906
0.8916,78.0
0.2681,31.09000015258789
0.6938,49.83000183105469
0.4998,44.83000183105469
0.3083,44.0
0.7603,67.0
0.2157,35.54999923706055
0.8521,68.33000183105469
0.8936,82.0
0.4102,42.58000183105469
0.832,73.93000030517578
0.8706,77.58000183105469
0.9067,76.7300033569336
0.5376,53.83000183105469
0.3235,42.33000183105469
0.4685,39.09000015258789
0.7456,76.2699966430664
0.9219,81.91999816894531
0.8359,69.73000335693361
0.5527,53.5
0.3979,35.18000030517578
0.4448,37.36000061035156
0.2966,37.90999984741211
0.2487,29.920000076293945
0.7666,70.58000183105469
0.3318,44.72999954223633
0.7451,69.08000183105469
0.3,46.58000183105469
0.7212,59.45000076293945
0.2517,36.29999923706055
0.5278,39.79999923706055
0.7827,74.66999816894531
0.2046,32.400001525878906
0.8345,74.4000015258789
0.752,68.0
0.7446,63.9000015258789
0.236,42.79999923706055
0.7778,63.29999923706055
0.627,55.20000076293945
0.7046,60.18000030517578
0.2539,36.099998474121094
0.8013,76.0999984741211
0.2893,43.599998474121094
0.4709,40.08000183105469
0.6719,62.5
0.5552,55.54999923706055
0.2566,34.549999237060554
0.5518,66.5
0.2289,36.29999923706055
0.4324,42.22000122070313
0.2045,25.5
0.219,21.670000076293945
0.2316,29.670000076293945
0.3447,46.4000015258789
0.8579,70.7300033569336
0.5576,53.43999862670898
0.2034,15.0
0.1796,18.21999931335449
0.3127,25.0
0.7632,79.55999755859375
0.0997,28.32999992370605
0.7583,59.88999938964844
0.2881,31.899999618530273
0.6367,51.5
0.645,52.88000106811523
0.1611,19.21999931335449
0.9243,78.5
0.1874,26.45000076293945
0.916,87.33000183105469
0.5962,59.75
0.9351,82.5999984741211
0.6367,64.5
0.4958,49.099998474121094
0.156,18.0
0.4609,33.630001068115234
0.5107,43.0
0.7842,63.22000122070313
0.6504,61.5
0.3267,37.90999984741211
0.6851,53.25
0.3081,38.0
0.0154,11.130000114440918
0.3962,35.43000030517578
0.0827,13.43000030517578
0.7788,78.0
0.2979,38.13999938964844
0.8921,75.62999725341797
0.4597,51.75
0.2585,17.139999389648438
0.499,39.56999969482422
0.4609,38.43000030517578
0.3044,32.110000610351555
0.3672,35.56999969482422
0.2871,32.25
0.8062,78.56999969482422
0.4988,51.290000915527344
0.5752,56.66999816894531
0.8325,74.0
0.2773,27.290000915527344
0.6958,65.0
0.6001,49.88000106811523
0.7017,62.599998474121094
0.301,34.220001220703125
0.2218,21.1299991607666
0.9854,86.43000030517578
0.7393,75.0
0.627,76.0
0.4031,42.5
0.1752,21.0
0.4395,37.75
0.7827,74.0
0.8057,65.25
0.6924,67.0
0.2605,35.709999084472656
0.8999,74.13999938964844
0.26,33.0
0.8125,64.70999908447266
0.4817,44.86000061035156
0.0651,9.630000114440918
0.7764,67.56999969482422
0.9131,77.11000061035156
0.2996,28.57999992370605
0.9072,79.13999938964844
0.2546,24.920000076293945
0.3806,40.0
0.2568,26.36000061035156
0.4807,33.90999984741211
0.8506,79.7699966430664
0.5796,68.0
0.5356,44.83000183105469
0.5142,42.0
0.8809,81.62000274658203
0.5981,51.63999938964844
0.5244,49.540000915527344
0.5889,74.0
0.9639,85.75
0.3628,42.36000061035156
0.6626,56.22999954223633
0.2556,24.75
0.9458,81.63999938964844
0.5542,49.1500015258789
0.2891,33.419998168945305
0.7119,64.08000183105469
0.2367,23.540000915527344
0.5156,46.13000106811523
0.1615,30.0
0.7554,74.91999816894531
0.813,67.36000061035156
0.6221,48.58000183105469
0.3633,43.41999816894531
0.9082,80.2699966430664
0.4502,51.63999938964844
0.8608,82.08000183105469
0.7764,73.30999755859375
0.541,58.91999816894531
0.2441,32.540000915527344
0.4036,43.5
0.9629,82.16999816894531
0.4958,53.459999084472656
0.8516,67.5
0.5103,50.81999969482422
0.2556,26.170000076293945
0.7144,65.5
0.2922,34.919998168945305
0.4673,42.150001525878906
0.8516,75.58000183105469
0.7559,62.72999954223633
0.9653,77.2300033569336
0.8325,69.76999664306639
0.5601,53.38000106811523
0.1498,21.75
0.7026,72.7699966430664
0.7798,73.33000183105469
0.7666,73.08000183105469
0.8589,75.66999816894531
0.3518,47.36000061035156
0.7632,70.56999969482422
0.8521,77.5
0.668,68.54000091552734
0.4644,37.61999893188477
0.8242,70.0
0.2192,31.18000030517578
0.7607,71.18000030517578
0.3679,41.5
0.2642,33.919998168945305
0.1088,25.670000076293945
0.2345,28.0
0.644,62.0
0.1089,19.0
0.5449,47.20000076293945
0.8931,76.75
0.9443,76.12999725341797
0.3474,35.630001068115234
0.3079,31.5
0.7676,69.25
0.4565,42.560001373291016
0.626,51.63000106811523
0.7236,56.4000015258789
0.6714,47.77999877929688
0.8193,63.56000137329102
0.5498,40.18000030517578
0.688,58.5
0.8311,69.12999725341797
0.7549,60.5
0.6235,43.13000106811523
0.4829,50.79999923706055
0.7568,53.4000015258789
0.3303,36.88000106811523
0.4285,36.88000106811523
0.1421,16.219999313354492
0.8643,64.75
0.5845,59.5
0.3445,36.22000122070313
0.1846,22.0
0.832,75.62999725341797
0.2015,27.3799991607666
0.2247,24.0
0.3538,30.440000534057614
0.835,73.62999725341797
0.8408,63.79999923706055
0.8838,65.25
0.9165,75.0
0.7939,59.36000061035156
0.8525,64.88999938964844
0.1355,28.0
0.3767,36.560001373291016
0.2285,32.560001373291016
0.8115,66.88999938964844
0.665,57.5
0.2834,31.399999618530273
